token_hash,file_path,method_name,group_id,group_size,group_avg_similarity,is_deleted,high_similarity_count,medium_similarity_count,low_similarity_count,very_low_similarity_count,total_similar_methods,max_similarity,min_similarity,avg_similarity,std_similarity,median_similarity,similarity_range,high_similarity_ratio,connectivity_score
5e2182f57a06639b7a624b2729a9600a,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_other_datetime_unit,987,2,85.0,False,1,0,0,0,1,85.0,85.0,85.0,0.0,85.0,0.0,1.0,0.022222222222222223
10f07e00e83df845f418f25da3ef4bab,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_invalid_dtype,972,2,83.0,False,1,0,0,0,1,83.0,83.0,83.0,0.0,83.0,0.0,1.0,0.022222222222222223
f9432bc38e1f0b13aee03857f41a13d5,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_other_timedelta_unit,987,2,85.0,False,1,0,0,0,1,85.0,85.0,85.0,0.0,85.0,0.0,1.0,0.022222222222222223
c645cce8942c766976bb1caa4e90a527,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_scalar_conversion,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
824169776051e2beb6cac283c6e6ef48,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_overlapping_columns_error_message,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
5609a4844055e590f25b193c68750cca,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
09ef20fc4935cf94b1a39be804aac5b6,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_on_datetime64tz,988,2,77.0,False,0,1,0,0,1,77.0,77.0,77.0,0.0,77.0,0.0,0.0,0.022222222222222223
ccb9265d9d3049245899f3e1c80ef40a,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_empty,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ff79edfbc9d7ed0f07b1837d50e580ef,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_non_unique_period_index,948,2,90.0,False,1,0,0,0,1,90.0,90.0,90.0,0.0,90.0,0.0,1.0,0.022222222222222223
074c702663fb86a3fc2ac9ddd0a7a137,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_series,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
1167a1cad18d3012810db60bbe014ead,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_on_periods,988,2,77.0,False,0,1,0,0,1,77.0,77.0,77.0,0.0,77.0,0.0,0.0,0.022222222222222223
a23e19779e21ba6cfdb6957d3ad29619,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_list_like,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
83625bb5e2b359ede950bf8d34c03a85,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_indicator,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
0aca1b854e9dc0c131f262b3c82893c7,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_generator,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
3651d350ccf6ec89a88a08a80d9defd4,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_validation,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
b2cc85537c7f2a48c34c2629a927b4e5,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_map,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
f776c505a801a99bd568ab1d01ea2ccf,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,_check_merge,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
38531ddbd539b532cd1f89c4f15c9b4d,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_categorical,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
20e0694acfcb97a408212af715b2f57a,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,setup_method,2,34,78.70270270270271,False,2,3,0,0,5,84.0,70.0,76.0,6.572670690061994,72.0,14.0,0.4,0.1111111111111111
f17363c2b8a134e5e14c9c8b051a46dc,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_categorical_dtype,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
7ae116577f2aaec2971b0d3e0e89feb4,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_on_multikey,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ea841976004081d93c7e4496a2c1efbf,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_unordered_compare_equal,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
3a3490fff7d14bd2292db3f69991b983,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_left_join_multi_index,415,3,100.0,False,2,0,0,0,2,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.044444444444444446
9a35dccfbe1f21a832fabf1994e59ecf,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_maskedarray,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
090eb79c78e788828fd95a6732c1664a,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,bind_cols,415,3,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
026e02c07b39897a18edf6a8d00ddb1f,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_series_ctor_plus_datetimeindex,-1,0,0.0,True,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ae17a4bc36f0a1ccb282c63547373ef8,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,run_asserts,415,3,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
e41bf128c4f62afa42991e032cc11dd6,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_sanitize,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ea786c140c6f19edd49c327e7d02f7b2,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_right_vs_left,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
a4e85951bc37c888cb3572e80cca3b57,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_copy,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
d96e765e2435baf0d87fd252567f3888,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_compress_group_combinations,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
1310eeae0a7f5e051ea95561eb51f767,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_limit_copies,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
fd79c8690d3db9d3924e909a9f161d7c,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_left_join_index_preserve_order,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ff411f7d8c9984210168806ca9ce66c6,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_pass_none,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
13afa3a0acd9449315d3d64e80866ca3,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_left_join_index_multi_match_multiindex,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
8972dc13864eea0ac31b1a0254f41434,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_pass_nan_nat,986,2,72.0,False,0,1,0,0,1,72.0,72.0,72.0,0.0,72.0,0.0,0.0,0.022222222222222223
9cacbdd2204960b86ca00910295de758,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_left_join_index_multi_match,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
16ff8bc83a67ad23f22311c7931a63f1,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_datelike_coercion,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
3e981ff6e51e2f25807fd65ed7280f87,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_left_merge_na_buglet,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
73e77a5c194cc492b3b0b012c8db2ef1,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_datetimes_with_nulls,953,2,75.0,False,0,1,0,0,1,75.0,75.0,75.0,0.0,75.0,0.0,0.0,0.022222222222222223
7885c095d07390d836020ac33f8c1484,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_na_keys,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
87acc8a592e553eebdb1a2651e036134,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_dtype_datetime64,847,2,73.0,False,0,1,0,0,1,73.0,73.0,73.0,0.0,73.0,0.0,0.0,0.022222222222222223
eca472dbed2543464ded8de24eda4e76,/app/Repos/pandas/pandas/tests/io/test_clipboard.py,setup_class,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
51fc62d735ca2d1f4207e7966f3d7aa6,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_join_multi_levels,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
62874acee8404b94f25ed3a931467953,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_with_datetime_tz,991,2,76.0,False,0,1,0,0,1,76.0,76.0,76.0,0.0,76.0,0.0,0.0,0.022222222222222223
24e75b28c105b733280bdb9c9f84771a,/app/Repos/pandas/pandas/tests/io/test_clipboard.py,check_round_trip_frame,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
4e1464c356102a5a3f227ef185758f56,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_join_multi_levels2,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
d9fe6265d2ba12831af00083c7c860a7,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_construction_interval,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
c3bc9ae198070f11b1bd5a9721852e4c,/app/Repos/pandas/pandas/tests/io/test_clipboard.py,test_read_clipboard_infer_excel,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ce2a9a79bc5396ed2397b06365d29a19,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,df,-1,0,0.0,True,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
93b09d11eb0348d130d44f1441d40b7f,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_construction_consistency,850,2,80.0,False,1,0,0,0,1,80.0,80.0,80.0,0.0,80.0,0.0,1.0,0.022222222222222223
0dd807a1883c5e6d33e7742a630ae620,/app/Repos/pandas/pandas/tests/io/test_clipboard.py,test_invalid_encoding,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
299f4bead7acb74507acd2ec232f51cf,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_different,-1,0,0.0,True,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
0944ae648e1c0f2c88535319b72ab1b1,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_dict,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
1d1ee92cb81db18aa6f32a815d90f7ec,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_join_multi_dtypes,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
974e8841b88766d814c424b99476446f,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_dict_datetime64_index,406,3,72.0,False,0,1,0,0,1,72.0,72.0,72.0,0.0,72.0,0.0,0.0,0.022222222222222223
c7428adc1e1107e40fec7e51ada66af6,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_on_ints_floats,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
a95cb30dc342003ddadc007c36da7d05,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_set,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
44037e123a43785eb08bdba0ab037d7a,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_on_ints_floats_warning,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
3aaa76090616ec32e4691d81f0b61730,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_fromDict,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
a29221cea98e23c87858286e66f07476,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,left,928,2,81.0,False,1,0,0,0,1,81.0,81.0,81.0,0.0,81.0,0.0,1.0,0.022222222222222223
d7db62c31b91f205b2af94c57651232d,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_fromValue,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
62da04414c5a45c874af6fe4487f5fdc,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,right,928,2,81.0,False,1,0,0,0,1,81.0,81.0,81.0,0.0,81.0,0.0,1.0,0.022222222222222223
2a78249452f5d7f4cef4c4cf059088c7,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_dtype_timedelta64,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
e968392c6e8132b7a72dd50aa4e0352b,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_identical,221,4,84.6,False,2,1,0,0,3,83.0,77.0,81.0,2.8284271247461903,83.0,6.0,0.6666666666666666,0.06666666666666667
960d6aad0a6cab8c67bf0c132656bfab,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_mixed_tz,393,3,80.5,False,1,1,0,0,2,91.0,70.0,80.5,10.5,80.5,21.0,0.5,0.044444444444444446
474f8ba039000be63fa0e98b670066c1,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_basic,221,4,84.6,False,3,0,0,0,3,93.0,83.0,87.66666666666667,4.109609335312651,87.0,10.0,1.0,0.06666666666666667
1212551a8cf2e63e3fb0619da5a4a1a4,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_NaT_scalar,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
6fa6af931053ac64e4d801613c8bf499,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_other_columns,221,4,84.6,False,1,1,0,0,2,87.0,77.0,82.0,5.0,82.0,10.0,0.5,0.044444444444444446
0e3f896c75a6ac3a97a22d47b1bde592,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_name_hashable,834,2,73.0,False,0,1,0,0,1,73.0,73.0,73.0,0.0,73.0,0.0,0.0,0.022222222222222223
276875c9b5e0dd4b5eb48ce757498cab,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_dtype_on_merged_different,221,4,84.6,False,2,0,0,0,2,93.0,83.0,88.0,5.0,88.0,10.0,1.0,0.044444444444444446
05521740e018b164a7950c1ba5281b29,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_name_unhashable,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
fcee0beaed58f9849590a28b255805c3,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_timedelta_fillna,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
775969c16d8096116a9c42329b122cf6,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_self_join_multiple_categories,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
5a16269074f8f2e2d0ae3a0972cbdde7,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_convert_non_ns,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
796f90d34318c058ffffaa96c1cd8e0f,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_datetime64_fillna,393,3,80.5,False,0,1,0,0,1,70.0,70.0,70.0,0.0,70.0,0.0,0.0,0.022222222222222223
ffad810b0f301f08a9bd433b5dee189a,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_dtype_on_categorical_dates,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
a7e69fcfd606e148b1c11d1f9ecf6c32,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_cant_cast_datetimelike,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
9135f7040af0aaa2d3e9342b65e79fdc,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_datetime64_tz_fillna,1000,2,79.0,False,0,1,0,0,1,79.0,79.0,79.0,0.0,79.0,0.0,0.0,0.022222222222222223
9b8f1a616bea9508d8f22ccb3b039fb3,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merging_with_bool_or_int_cateorical_column,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
0367f5ce99f4f117acec0c14b8a2d409,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_cast_object,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
c9af694a8ced7d784f38997004f99a09,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_consistency,393,3,80.5,False,1,0,0,0,1,91.0,91.0,91.0,0.0,91.0,0.0,1.0,0.022222222222222223
cee29d444aa2201cf51613432ee54903,/app/Repos/pandas/pandas/tests/reshape/test_merge.py,test_merge_on_indexes,971,2,89.0,False,1,0,0,0,1,89.0,89.0,89.0,0.0,89.0,0.0,1.0,0.022222222222222223
9986f2077a155156da93383e7688d437,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_generic_timestamp_deprecated,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
9b0454892d281370ffc77bbf036e485d,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_datetime64tz_fillna_round_issue,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
06b2a42bd0f87adfe1227f9ae9e14a95,/app/Repos/pandas/pandas/tests/series/test_constructors.py,test_constructor_range_dtype,958,2,90.0,False,1,0,0,0,1,90.0,90.0,90.0,0.0,90.0,0.0,1.0,0.022222222222222223
af2a9cb97296c5b8d59ecc37e7fdfdef,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_downcast,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
311ed076c4dbdd07605f177120d67ffd,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,setup_method,2,34,78.70270270270271,False,8,0,0,0,8,92.0,88.0,90.75,1.3919410907075054,91.0,4.0,1.0,0.17777777777777778
4bd0d72ff79a8ffcc58fa2942c4eda81,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_apply,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
50a93e59f68b95327381002af23f05d1,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_int,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
b66e3a70cbbdf58b9afd37f9e511c7ef,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_table,929,2,96.0,False,1,0,0,0,1,96.0,96.0,96.0,0.0,96.0,0.0,1.0,0.022222222222222223
b76a71741c7b5de47b1368c0c318c085,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_apply_same_length_inference_bug,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
e53c0014efff4393f79bb5c88e510036,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_raise,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
8ad74f885afa44c80e61aef211cf8d82,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_table_nocols,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ed61373a1342dd821e967cb86000ce5e,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_apply_dont_convert_dtype,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
419ace5db71730f0f243720fe80be822,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_categorical,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
125325f6edeca3860222ca6524cc0d5a,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_table_dropna,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
2bdf5cb12ceab1afbabb2501835821b1,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_with_string_args,967,2,87.0,False,1,0,0,0,1,87.0,87.0,87.0,0.0,87.0,0.0,1.0,0.022222222222222223
49f1e60499796d86af842c990b829547,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_categorical_raise,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
8fbafc6217aa19e31a1334f6d3f47c4e,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_table_dropna_categoricals,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
dfc9cf036b28e17636cba79f1f287974,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_apply_args,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
452a19f20cb0e053729d14092ae662e7,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_nat,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
4f8015ace824c803dfc0eedcd3724cf1,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pass_array,1004,2,82.0,False,1,0,0,0,1,82.0,82.0,82.0,0.0,82.0,0.0,1.0,0.022222222222222223
de85e2149fed12e268296346c1c480c7,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_apply_box,1008,2,87.0,False,1,0,0,0,1,87.0,87.0,87.0,0.0,87.0,0.0,1.0,0.022222222222222223
0fc211fb7a2ff11be4046c9cd9934198,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_isna_for_inf,926,2,93.0,False,1,0,0,0,1,93.0,93.0,93.0,0.0,93.0,0.0,1.0,0.022222222222222223
242abb0362917a800f83d5bfc36f621b,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pass_function,1004,2,82.0,False,1,0,0,0,1,82.0,82.0,82.0,0.0,82.0,0.0,1.0,0.022222222222222223
1773206c18cba8e17d49b05321a269a2,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_apply_datetimetz,927,2,84.0,False,1,0,0,0,1,84.0,84.0,84.0,0.0,84.0,0.0,1.0,0.022222222222222223
a3f0c2098ed54caff8bc43c78ec04b6d,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_isnull_for_inf_deprecated,926,2,93.0,False,1,0,0,0,1,93.0,93.0,93.0,0.0,93.0,0.0,1.0,0.022222222222222223
7f274f86990cb91f7a189a88e7d242d3,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_table_multiple,929,2,96.0,False,1,0,0,0,1,96.0,96.0,96.0,0.0,96.0,0.0,1.0,0.022222222222222223
6e5d263eb0cad629d9ee0352d3f12077,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_apply_dict_depr,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
5edb716f681296c59f6e5930db373ae8,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna,394,3,89.33333333333333,False,2,0,0,0,2,92.0,88.0,90.0,2.0,90.0,4.0,1.0,0.044444444444444446
8c689edbc691f14d4d0bf6df81dfaa45,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_dtypes,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
e1bbdf26f1dddd17811e1cbf895739b4,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_transform,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
2444215c20c69ce21f28820269dcb059,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_bug,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
17ca0d0d0c869a545da1a1d348994f98,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_preserve_dtypes,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
376f4a787f7cc67e06a353771b506eec,/app/Repos/pandas/pandas/tests/series/test_apply.py,test_transform_and_agg_error,968,2,73.0,False,0,1,0,0,1,73.0,73.0,73.0,0.0,73.0,0.0,0.0,0.022222222222222223
f619be16e8ff82f781a75d1e54637146,/app/Repos/pandas/pandas/tests/series/test_missing.py,test_fillna_inplace,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
5607c0561de67a97e1a3fc56766c56a3,/app/Repos/pandas/pandas/tests/reshape/test_pivot.py,test_pivot_no_values,6,27,78.38271604938272,False,0,1,0,0,1,72.0,72.0,72.0,0.0,72.0,0.0,0.0,0.022222222222222223
1241f68e2fe9cc14f93b60a1c99ae898,/app/Repos/pandas/pandas/tests/io/parser/skiprows.py,test_skiprows_bug,930,2,89.0,False,1,0,0,0,1,89.0,89.0,89.0,0.0,89.0,0.0,1.0,0.022222222222222223
